,en,lat,lng
1516,Chinese Barbet,18.7439,108.8442
1701,Common Kestrel,31.1741,121.4214
1702,Common Kestrel,31.1741,121.4214
1703,Common Kestrel,30.8488,121.734
1704,Common Kestrel,31.1741,121.4214
1705,Common Kestrel,31.1741,121.4214
1706,Common Kestrel,31.1741,121.4214
1707,Common Kestrel,31.1741,121.4214
1708,Common Kestrel,31.1741,121.4214
1709,Common Kestrel,31.1741,121.4214
1710,Common Kestrel,31.1741,121.4214
1711,Common Kestrel,31.2356,121.4391
1712,Common Kestrel,31.076,121.1536
1713,Common Kestrel,30.5958,121.1064
1714,Common Kestrel,47.7356,133.6995
1715,Common Kestrel,31.1741,121.4214
1716,Common Kestrel,31.1741,121.4214
1717,Common Kestrel,31.1741,121.4214
1718,Common Kestrel,31.1741,121.4214
1719,Common Kestrel,31.1741,121.4214
1720,Common Kestrel,30.8488,121.734
1721,Common Kestrel,31.1741,121.4214
1722,Common Kestrel,31.3198,121.5139
1723,Common Kestrel,31.3198,121.5139
1724,Common Kestrel,31.527,121.8729
1725,Common Kestrel,22.5011,114.0723
1726,Common Kestrel,31.1741,121.4214
1727,Common Kestrel,31.1741,121.4214
1728,Common Kestrel,31.1741,121.4214
1729,Common Kestrel,31.1741,121.4214
2160,Azure-winged Magpie,31.1378,121.3754
2161,Azure-winged Magpie,31.1741,121.4214
2162,Azure-winged Magpie,39.8597,116.1634
2163,Azure-winged Magpie,39.8597,116.1634
2164,Azure-winged Magpie,39.8597,116.1634
2165,Azure-winged Magpie,31.3361,121.4952
2166,Azure-winged Magpie,31.3364,121.4999
2167,Azure-winged Magpie,31.3364,121.4999
2168,Azure-winged Magpie,22.492,114.044
2169,Azure-winged Magpie,32.0584,118.8488
2170,Azure-winged Magpie,31.3363,121.5004
2171,Azure-winged Magpie,31.1472,121.4423
2172,Azure-winged Magpie,31.2256,121.4751
2173,Azure-winged Magpie,31.2196,121.5429
2174,Azure-winged Magpie,45.4017,127.6617
2175,Azure-winged Magpie,45.7798,126.5876
2176,Azure-winged Magpie,29.379,113.02
2177,Azure-winged Magpie,31.1741,121.4214
2178,Azure-winged Magpie,40.0151,116.39
2179,Azure-winged Magpie,39.8597,116.1634
2180,Azure-winged Magpie,40.0151,116.39
2181,Azure-winged Magpie,31.1741,121.4214
2182,Azure-winged Magpie,40.0151,116.39
2183,Azure-winged Magpie,40.0151,116.39
2184,Azure-winged Magpie,31.1401,121.4383
2185,Azure-winged Magpie,39.9971,116.2669
2186,Azure-winged Magpie,45.4017,127.6617
2187,Azure-winged Magpie,39.9971,116.2669
2639,Japanese Tit,31.1741,121.4214
2640,Japanese Tit,31.1741,121.4214
2641,Japanese Tit,31.1741,121.4214
2642,Japanese Tit,31.1741,121.4214
2643,Japanese Tit,31.1741,121.4214
2646,Japanese Tit,39.8268,116.2208
2647,Japanese Tit,39.8268,116.2208
2648,Japanese Tit,31.1741,121.4214
2649,Japanese Tit,31.1741,121.4214
2650,Japanese Tit,31.1741,121.4214
2651,Japanese Tit,31.1741,121.4214
2652,Japanese Tit,31.1741,121.4214
2653,Japanese Tit,31.1741,121.4214
2654,Japanese Tit,31.1741,121.4214
2655,Japanese Tit,31.1741,121.4214
2656,Japanese Tit,31.1741,121.4214
2657,Japanese Tit,39.8641,116.0603
2658,Japanese Tit,39.8641,116.0603
2659,Japanese Tit,22.4495,114.3209
2660,Japanese Tit,22.4495,114.3209
2661,Japanese Tit,22.4495,114.3209
2662,Japanese Tit,22.4495,114.3209
2663,Japanese Tit,31.1741,121.4214
2664,Japanese Tit,31.1741,121.4214
2665,Japanese Tit,31.5356,120.2079
2666,Japanese Tit,31.3363,121.4957
2667,Japanese Tit,31.3363,121.4957
2668,Japanese Tit,31.335,121.4973
2669,Japanese Tit,31.3371,121.5024
2670,Japanese Tit,31.3371,121.5024
2671,Japanese Tit,31.3361,121.4946
2672,Japanese Tit,31.1741,121.4214
2673,Japanese Tit,31.1741,121.4214
2674,Japanese Tit,30.9433,121.9669
2675,Japanese Tit,30.9433,121.9669
2676,Japanese Tit,30.9433,121.9669
2677,Japanese Tit,30.9433,121.9669
2678,Japanese Tit,31.1462,121.4462
2679,Japanese Tit,31.1741,121.4214
2680,Japanese Tit,31.1741,121.4214
2681,Japanese Tit,36.0951,120.3773
2682,Japanese Tit,22.551,113.9971
2683,Japanese Tit,29.44653,91.03171
2684,Japanese Tit,36.813103,102.53245
2685,Japanese Tit,30.3035,120.0789
2686,Japanese Tit,31.9553,114.2493
2687,Japanese Tit,31.1741,121.4214
2688,Japanese Tit,31.1741,121.4214
2689,Japanese Tit,31.1741,121.4214
2690,Japanese Tit,31.1741,121.4214
2691,Japanese Tit,31.1741,121.4214
2692,Japanese Tit,31.1741,121.4214
2693,Japanese Tit,31.1741,121.4214
2694,Japanese Tit,31.1741,121.4214
2695,Japanese Tit,31.1741,121.4214
2696,Japanese Tit,31.1741,121.4214
2697,Japanese Tit,31.1741,121.4214
2698,Japanese Tit,31.1741,121.4214
2699,Japanese Tit,31.1741,121.4214
2700,Japanese Tit,31.1741,121.4214
2701,Japanese Tit,31.1741,121.4214
2702,Japanese Tit,31.1741,121.4214
2703,Japanese Tit,31.1741,121.4214
2704,Japanese Tit,31.1741,121.4214
2705,Japanese Tit,31.1741,121.4214
2706,Japanese Tit,31.1741,121.4214
2707,Japanese Tit,31.1741,121.4214
2708,Japanese Tit,31.1741,121.4214
2709,Japanese Tit,31.1741,121.4214
2710,Japanese Tit,31.1741,121.4214
2711,Japanese Tit,31.1741,121.4214
2712,Japanese Tit,31.1741,121.4214
2713,Japanese Tit,31.1741,121.4214
2714,Japanese Tit,31.1741,121.4214
2715,Japanese Tit,31.1741,121.4214
2716,Japanese Tit,31.1741,121.4214
2717,Japanese Tit,31.1741,121.4214
2718,Japanese Tit,31.1741,121.4214
2719,Japanese Tit,31.1741,121.4214
2720,Japanese Tit,31.1741,121.4214
2721,Japanese Tit,31.1741,121.4214
2722,Japanese Tit,31.1741,121.4214
2723,Japanese Tit,31.1741,121.4214
2724,Japanese Tit,31.1741,121.4214
2725,Japanese Tit,31.1741,121.4214
2726,Japanese Tit,31.1741,121.4214
2727,Japanese Tit,31.1741,121.4214
2728,Japanese Tit,31.1741,121.4214
2729,Japanese Tit,31.1741,121.4214
2730,Japanese Tit,31.1741,121.4214
2731,Japanese Tit,39.8641,116.0603
2732,Japanese Tit,39.8641,116.0603
2733,Japanese Tit,39.8581,116.1472
2734,Japanese Tit,31.1741,121.4214
2735,Japanese Tit,31.1741,121.4214
2736,Japanese Tit,31.8384,117.1761
2737,Japanese Tit,40.0022,116.3109
2738,Japanese Tit,31.1741,121.4214
2739,Japanese Tit,40.0022,116.3109
2740,Japanese Tit,31.3369,121.4987
2741,Japanese Tit,31.1741,121.4214
2742,Japanese Tit,23.1139,115.4141
2743,Japanese Tit,31.3362,121.4951
2744,Japanese Tit,31.3363,121.4957
2745,Japanese Tit,30.9433,121.9669
2746,Japanese Tit,30.9433,121.9669
2747,Japanese Tit,24.4497,118.1045
2748,Japanese Tit,24.458,118.1406
2749,Japanese Tit,24.4497,118.1045
2750,Japanese Tit,31.1741,121.4214
2751,Japanese Tit,31.1741,121.4214
2752,Japanese Tit,31.1741,121.4214
2753,Japanese Tit,31.1741,121.4214
2754,Japanese Tit,31.1741,121.4214
2755,Japanese Tit,31.1741,121.4214
2756,Japanese Tit,31.1741,121.4214
2757,Japanese Tit,31.1741,121.4214
2758,Japanese Tit,31.1741,121.4214
2759,Japanese Tit,31.1741,121.4214
2760,Japanese Tit,31.1741,121.4214
2761,Japanese Tit,31.1741,121.4214
2762,Japanese Tit,31.1741,121.4214
2763,Japanese Tit,31.1741,121.4214
2764,Japanese Tit,31.1741,121.4214
2765,Japanese Tit,31.1741,121.4214
2766,Japanese Tit,31.1741,121.4214
2767,Japanese Tit,31.1741,121.4214
2768,Japanese Tit,31.1741,121.4214
2769,Japanese Tit,31.1741,121.4214
2770,Japanese Tit,31.1741,121.4214
2771,Japanese Tit,31.1741,121.4214
2772,Japanese Tit,31.1741,121.4214
2773,Japanese Tit,31.1741,121.4214
2774,Japanese Tit,31.1741,121.4214
2775,Japanese Tit,35.6097,113.4406
2776,Japanese Tit,40.0338,116.3907
2777,Japanese Tit,40.533,117.0691
2778,Japanese Tit,29.653486,91.091576
2779,Japanese Tit,36.813103,102.53245
2780,Japanese Tit,40.4402,116.5632
2781,Japanese Tit,37.5648,112.0798
2782,Japanese Tit,29.3076,117.8806
2783,Japanese Tit,31.9489,114.2551
2784,Japanese Tit,31.9165,114.2253
2785,Japanese Tit,27.9095,99.632
2786,Japanese Tit,24.283,113.3437
2787,Japanese Tit,23.1416,113.2655
2788,Japanese Tit,33.6451,107.8034
2789,Japanese Tit,29.938,90.2678
2790,Japanese Tit,29.938,90.2678
2791,Japanese Tit,29.938,90.2678
2792,Japanese Tit,31.9553,114.2493
2793,Japanese Tit,45.4017,127.6617
2794,Japanese Tit,45.4017,127.6617
2795,Japanese Tit,37.5648,112.0798
2796,Japanese Tit,37.5648,112.0798
2797,Japanese Tit,26.8603,100.0259
2798,Japanese Tit,30.206,121.033
2799,Japanese Tit,30.206,121.033
2800,Japanese Tit,30.206,121.033
2801,Japanese Tit,30.206,121.033
2802,Japanese Tit,30.206,121.033
2803,Japanese Tit,29.379,113.02
2804,Japanese Tit,38.9787,113.5737
2805,Japanese Tit,31.1741,121.4214
2806,Japanese Tit,31.1741,121.4214
2807,Japanese Tit,31.1741,121.4214
2808,Japanese Tit,31.1741,121.4214
2809,Japanese Tit,31.1741,121.4214
2810,Japanese Tit,31.1741,121.4214
2811,Japanese Tit,31.1741,121.4214
2812,Japanese Tit,31.1741,121.4214
2813,Japanese Tit,31.1741,121.4214
2814,Japanese Tit,31.1741,121.4214
2815,Japanese Tit,31.1741,121.4214
2816,Japanese Tit,31.1741,121.4214
2817,Japanese Tit,31.1741,121.4214
2818,Japanese Tit,31.1741,121.4214
2819,Japanese Tit,31.1741,121.4214
2820,Japanese Tit,31.1741,121.4214
2821,Japanese Tit,24.585,117.9306
2822,Japanese Tit,31.1741,121.4214
2823,Japanese Tit,31.1741,121.4214
2824,Japanese Tit,31.1741,121.4214
2825,Japanese Tit,31.1741,121.4214
2826,Japanese Tit,30.0795,115.9492
2827,Japanese Tit,31.2304,121.4737
2828,Japanese Tit,31.1433,121.4417
2829,Japanese Tit,31.1433,121.4417
2830,Japanese Tit,31.9165,114.2253
2831,Japanese Tit,34.5048,112.9315
2833,Japanese Tit,30.206,121.033
2834,Japanese Tit,29.379,113.02
2835,Japanese Tit,31.1741,121.4214
2836,Japanese Tit,22.5674,114.0334
2837,Japanese Tit,31.9678,114.2757
2838,Japanese Tit,31.1421,121.4381
3112,Light-vented Bulbul,31.1741,121.4214
3113,Light-vented Bulbul,31.1741,121.4214
3114,Light-vented Bulbul,18.6894,110.2553
3115,Light-vented Bulbul,19.9751,110.4364
3116,Light-vented Bulbul,29.626,106.507
3117,Light-vented Bulbul,31.1741,121.4214
3118,Light-vented Bulbul,31.1741,121.4214
3119,Light-vented Bulbul,23.9794,109.751
3120,Light-vented Bulbul,23.9794,109.751
3121,Light-vented Bulbul,31.1741,121.4214
3122,Light-vented Bulbul,31.1741,121.4214
3123,Light-vented Bulbul,31.1741,121.4214
3124,Light-vented Bulbul,31.3373,121.4976
3125,Light-vented Bulbul,31.3354,121.4977
3126,Light-vented Bulbul,31.3377,121.5025
3127,Light-vented Bulbul,31.1741,121.4214
3128,Light-vented Bulbul,31.1741,121.4214
3129,Light-vented Bulbul,31.1741,121.4214
3130,Light-vented Bulbul,31.1741,121.4214
3131,Light-vented Bulbul,31.1741,121.4214
3132,Light-vented Bulbul,31.1741,121.4214
3133,Light-vented Bulbul,31.1741,121.4214
3134,Light-vented Bulbul,22.492,114.044
3135,Light-vented Bulbul,31.1741,121.4214
3136,Light-vented Bulbul,31.1741,121.4214
3137,Light-vented Bulbul,31.617,121.4018
3138,Light-vented Bulbul,23.1139,115.4141
3139,Light-vented Bulbul,31.3366,121.495
3140,Light-vented Bulbul,31.1212,121.4026
3141,Light-vented Bulbul,31.617,121.4018
3142,Light-vented Bulbul,30.8646,121.7081
3143,Light-vented Bulbul,30.6905,121.422
3144,Light-vented Bulbul,30.2586,120.1192
3145,Light-vented Bulbul,30.9433,121.9669
3146,Light-vented Bulbul,31.4845,121.3634
3147,Light-vented Bulbul,31.1741,121.4214
3148,Light-vented Bulbul,31.1741,121.4214
3149,Light-vented Bulbul,24.585,117.9306
3150,Light-vented Bulbul,31.1741,121.4214
3151,Light-vented Bulbul,31.1741,121.4214
3152,Light-vented Bulbul,31.34,121.5034
3153,Light-vented Bulbul,31.1741,121.4214
3154,Light-vented Bulbul,31.1741,121.4214
3155,Light-vented Bulbul,31.1741,121.4214
3156,Light-vented Bulbul,31.1741,121.4214
3157,Light-vented Bulbul,31.1741,121.4214
3158,Light-vented Bulbul,31.1741,121.4214
3159,Light-vented Bulbul,31.1741,121.4214
3160,Light-vented Bulbul,31.1741,121.4214
3161,Light-vented Bulbul,31.1741,121.4214
3162,Light-vented Bulbul,31.1741,121.4214
3163,Light-vented Bulbul,31.1741,121.4214
3164,Light-vented Bulbul,31.1741,121.4214
3165,Light-vented Bulbul,31.1462,121.4462
3166,Light-vented Bulbul,30.9433,121.9669
3167,Light-vented Bulbul,31.5292,121.8564
3168,Light-vented Bulbul,30.3817,119.7865
3169,Light-vented Bulbul,33.3668,120.2012
3170,Light-vented Bulbul,22.551,113.9971
3171,Light-vented Bulbul,33.3668,120.2012
3172,Light-vented Bulbul,18.7406,108.8568
3173,Light-vented Bulbul,20.8282,110.23
3174,Light-vented Bulbul,19.369,108.6986
3175,Light-vented Bulbul,39.1408,118.8354
3176,Light-vented Bulbul,29.6488,118.233
3177,Light-vented Bulbul,22.4263,114.1193
3178,Light-vented Bulbul,22.4977,114.0418
3179,Light-vented Bulbul,30.206,121.033
3180,Light-vented Bulbul,30.206,121.033
3181,Light-vented Bulbul,30.206,121.033
3182,Light-vented Bulbul,35.5764,111.1153
3183,Light-vented Bulbul,19.996,110.3832
3184,Light-vented Bulbul,31.8371,117.2694
3185,Light-vented Bulbul,40.0151,116.39
3186,Light-vented Bulbul,40.0151,116.39
3187,Light-vented Bulbul,39.8268,116.2208
3188,Light-vented Bulbul,31.8371,117.2694
3189,Light-vented Bulbul,40.0022,116.3109
3190,Light-vented Bulbul,40.1359,116.2975
3191,Light-vented Bulbul,40.046,116.1848
3192,Light-vented Bulbul,31.2947,121.1646
3193,Light-vented Bulbul,22.4274,114.1817
3194,Light-vented Bulbul,39.2297,118.1987
3195,Light-vented Bulbul,30.9892,103.6387
3196,Light-vented Bulbul,25.9545,119.5138
3197,Light-vented Bulbul,26.7963,113.5079
3198,Light-vented Bulbul,22.3503,113.5866
3199,Light-vented Bulbul,22.3503,113.5866
3200,Light-vented Bulbul,22.3503,113.5866
3201,Light-vented Bulbul,22.3503,113.5866
3202,Light-vented Bulbul,22.3503,113.5866
3203,Light-vented Bulbul,22.3503,113.5866
3204,Light-vented Bulbul,22.3503,113.5866
3205,Light-vented Bulbul,22.3503,113.5866
3206,Light-vented Bulbul,22.3503,113.5866
3207,Light-vented Bulbul,23.0958,113.2987
3208,Light-vented Bulbul,23.0958,113.2987
3209,Light-vented Bulbul,22.4114,113.8135
3210,Light-vented Bulbul,22.4114,113.8135
3211,Light-vented Bulbul,22.4114,113.8135
3212,Light-vented Bulbul,22.4114,113.8135
3213,Light-vented Bulbul,22.4114,113.8135
3214,Light-vented Bulbul,29.4229,122.1964
3215,Light-vented Bulbul,29.4229,122.1964
3216,Light-vented Bulbul,30.2764,120.1407
3217,Light-vented Bulbul,30.2458,120.1302
3218,Light-vented Bulbul,30.2182,120.1065
3219,Light-vented Bulbul,30.2626,120.1109
3220,Light-vented Bulbul,29.6017,102.8978
3221,Light-vented Bulbul,40.0338,116.3907
3222,Light-vented Bulbul,40.0338,116.3907
3223,Light-vented Bulbul,24.324,108.513
3224,Light-vented Bulbul,29.494,113.383
3226,Light-vented Bulbul,30.206,121.033
3227,Light-vented Bulbul,30.206,121.033
3228,Light-vented Bulbul,29.379,113.02
3229,Light-vented Bulbul,29.379,113.02
3230,Light-vented Bulbul,22.5563,114.0903
3281,Chestnut Bulbul,26.1628,119.282
3282,Chestnut Bulbul,26.1529,119.2849
3283,Chestnut Bulbul,29.4022,118.0154
3284,Chestnut Bulbul,29.4022,118.0154
3285,Chestnut Bulbul,18.7536,108.8475
3286,Chestnut Bulbul,29.1689,117.8414
3287,Chestnut Bulbul,29.1689,117.8414
3289,Chestnut Bulbul,30.2054,120.0886
3290,Chestnut Bulbul,26.1548,119.2867
3291,Chestnut Bulbul,29.2142,117.5626
3292,Chestnut Bulbul,18.6954,110.2297
3293,Chestnut Bulbul,29.4022,118.0154
3294,Chestnut Bulbul,23.3026,105.8108
3295,Chestnut Bulbul,31.8384,117.1761
3296,Chestnut Bulbul,31.1741,121.4214
3297,Chestnut Bulbul,24.585,117.9306
3298,Chestnut Bulbul,24.585,117.9306
3299,Chestnut Bulbul,22.2793,114.1365
3300,Chestnut Bulbul,22.2793,114.1365
3301,Chestnut Bulbul,31.1741,121.4214
3302,Chestnut Bulbul,30.2578,120.1164
3303,Chestnut Bulbul,30.2578,120.1164
3304,Chestnut Bulbul,22.4274,114.1817
3305,Chestnut Bulbul,18.7536,108.8475
3306,Chestnut Bulbul,27.0258,117.0827
3307,Chestnut Bulbul,27.0258,117.0827
3309,Chestnut Bulbul,30.2073,120.0687
3310,Chestnut Bulbul,29.494,113.383
3312,Chestnut Bulbul,30.0715,118.1572
3313,Chestnut Bulbul,18.7535,108.8624
3314,Chestnut Bulbul,25.698,118.282
3315,Chestnut Bulbul,27.0258,117.0827
3316,Black Bulbul,30.2586,120.1192
3317,Black Bulbul,30.21,120.134
3318,Black Bulbul,26.8834,100.2334
3319,Black Bulbul,26.8834,100.2334
3320,Black Bulbul,26.8834,100.2334
3321,Black Bulbul,26.8834,100.2334
3322,Black Bulbul,26.1548,119.2867
3323,Black Bulbul,26.1548,119.2867
3324,Black Bulbul,31.9553,114.2493
3325,Black Bulbul,31.9553,114.2493
3326,Black Bulbul,31.9553,114.2493
3329,Black Bulbul,29.6296,102.8872
3330,Black Bulbul,23.3026,105.8108
3331,Black Bulbul,24.585,117.9306
3332,Black Bulbul,24.585,117.9306
3333,Black Bulbul,24.585,117.9306
3334,Black Bulbul,26.8834,100.2334
3335,Black Bulbul,26.8834,100.2334
3336,Black Bulbul,26.8834,100.2334
3337,Black Bulbul,22.8177,113.3196
3338,Black Bulbul,22.8177,113.3196
3339,Black Bulbul,22.8177,113.3196
3340,Black Bulbul,30.3035,120.0789
3341,Black Bulbul,22.7785,113.577
3342,Black Bulbul,31.9489,114.2551
3343,Black Bulbul,31.9489,114.2551
3344,Black Bulbul,30.0702,122.061
3345,Black Bulbul,24.283,113.3437
3346,Black Bulbul,30.2444,102.7716
3347,Black Bulbul,30.2444,102.7716
3348,Black Bulbul,27.0258,117.0827
3349,Black Bulbul,29.6017,102.8978
3350,Black Bulbul,26.9284,100.1998
3351,Black Bulbul,23.634,113.885
3352,Black Bulbul,29.494,113.383
3353,Black Bulbul,29.494,113.383
3354,Black Bulbul,22.551,113.9971
3355,Black Bulbul,31.8384,117.1761
3356,Black Bulbul,22.4373,114.1346
3357,Black Bulbul,25.2957,98.7939
3358,Black Bulbul,30.2444,102.7716
3359,Black Bulbul,26.864,100.028
3360,Black Bulbul,24.496,118.0976
3573,Brown-flanked Bush Warbler,22.8456,108.2618
3574,Brown-flanked Bush Warbler,26.4422,106.6167
3575,Brown-flanked Bush Warbler,22.4061,114.122
3576,Brown-flanked Bush Warbler,22.4061,114.122
3577,Brown-flanked Bush Warbler,22.4061,114.122
3578,Brown-flanked Bush Warbler,22.4495,114.3209
3579,Brown-flanked Bush Warbler,30.2528,120.1217
3580,Brown-flanked Bush Warbler,30.6905,121.422
3581,Brown-flanked Bush Warbler,30.8646,121.7081
3582,Brown-flanked Bush Warbler,30.6905,121.422
3583,Brown-flanked Bush Warbler,22.2561,114.1857
3584,Brown-flanked Bush Warbler,22.2561,114.1857
3585,Brown-flanked Bush Warbler,29.6345,103.0886
3586,Brown-flanked Bush Warbler,30.2578,120.1164
3587,Brown-flanked Bush Warbler,30.112,110.797
3588,Brown-flanked Bush Warbler,32.4352,104.7576
3589,Brown-flanked Bush Warbler,22.4201,114.1248
3590,Brown-flanked Bush Warbler,32.6433,104.8042
3591,Brown-flanked Bush Warbler,33.2991,104.1581
3592,Brown-flanked Bush Warbler,30.2663,120.0832
3593,Brown-flanked Bush Warbler,30.2663,120.0832
3594,Brown-flanked Bush Warbler,34.0534,108.3003
3595,Brown-flanked Bush Warbler,30.8646,121.7081
3596,Brown-flanked Bush Warbler,22.426,114.2919
3597,Brown-flanked Bush Warbler,22.4495,114.3209
3598,Brown-flanked Bush Warbler,22.4495,114.3209
3599,Brown-flanked Bush Warbler,22.4495,114.3209
3600,Brown-flanked Bush Warbler,22.4495,114.3209
3601,Brown-flanked Bush Warbler,23.9738,110.1047
3602,Brown-flanked Bush Warbler,22.4253,114.1789
3603,Brown-flanked Bush Warbler,31.076,121.1536
3604,Brown-flanked Bush Warbler,29.6017,102.8978
3605,Brown-flanked Bush Warbler,30.8706,102.9631
3606,Brown-flanked Bush Warbler,32.6433,104.8042
3607,Brown-flanked Bush Warbler,29.7071,120.2509
3608,Brown-flanked Bush Warbler,31.0288,103.1666
3609,Brown-flanked Bush Warbler,30.2519,120.12
3610,Brown-flanked Bush Warbler,31.9489,114.2551
3611,Brown-flanked Bush Warbler,31.9489,114.2551
3612,Brown-flanked Bush Warbler,30.2528,120.1217
3613,Brown-flanked Bush Warbler,30.985,103.156
3614,Brown-flanked Bush Warbler,31.9165,114.2253
3615,Brown-flanked Bush Warbler,24.2765,113.3431
3616,Brown-flanked Bush Warbler,24.2765,113.3431
3617,Brown-flanked Bush Warbler,24.2765,113.3431
3618,Brown-flanked Bush Warbler,29.4229,122.1964
3619,Brown-flanked Bush Warbler,30.3607,120.1883
3620,Brown-flanked Bush Warbler,30.2182,120.1065
3621,Brown-flanked Bush Warbler,22.665,113.977
3622,Brown-flanked Bush Warbler,29.5608,102.8619
3623,Brown-flanked Bush Warbler,29.6017,102.8978
3624,Brown-flanked Bush Warbler,29.8506,102.2875
3625,Brown-flanked Bush Warbler,33.2,103.9
3626,Brown-flanked Bush Warbler,22.4021,114.1177
3627,Brown-flanked Bush Warbler,31.9553,114.2493
3628,Brown-flanked Bush Warbler,31.9165,114.2253
3629,Brown-flanked Bush Warbler,29.6017,102.8978
3630,Brown-flanked Bush Warbler,33.6451,107.8034
3631,Brown-flanked Bush Warbler,29.6987,102.9542
3632,Brown-flanked Bush Warbler,31.9489,114.2551
3633,Brown-flanked Bush Warbler,30.112,110.797
3634,Brown-flanked Bush Warbler,29.6987,102.9542
3635,Brown-flanked Bush Warbler,32.4226,105.8757
3636,Brown-flanked Bush Warbler,22.4495,114.3209
3637,Brown-flanked Bush Warbler,31.9489,114.2551
3638,Brown-flanked Bush Warbler,22.4694,114.0091
3639,Brown-flanked Bush Warbler,22.4692,114.0085
3640,Brown-flanked Bush Warbler,30.985,103.156
3641,Brown-flanked Bush Warbler,33.6451,107.8034
3642,Brown-flanked Bush Warbler,22.398,114.3211
3643,Brown-flanked Bush Warbler,31.9489,114.2551
3645,Brown-flanked Bush Warbler,27.8334,117.7334
3646,Brown-flanked Bush Warbler,39.8641,116.0603
3734,Asian Stubtail,26.1729,119.2779
3735,Asian Stubtail,26.1729,119.2779
3736,Asian Stubtail,19.9751,110.4364
3737,Asian Stubtail,39.8511,115.6193
3738,Asian Stubtail,22.4495,114.3209
3739,Asian Stubtail,22.4495,114.3209
3740,Asian Stubtail,22.4495,114.3209
3741,Asian Stubtail,22.4495,114.3209
3742,Asian Stubtail,22.4495,114.3209
3743,Asian Stubtail,22.4495,114.3209
3744,Asian Stubtail,22.4495,114.3209
3745,Asian Stubtail,40.0418,115.4955
3746,Asian Stubtail,40.2295,115.913
3747,Asian Stubtail,22.4253,114.1789
3748,Asian Stubtail,39.9667,115.5001
3749,Asian Stubtail,22.4495,114.3209
3750,Asian Stubtail,22.4495,114.3209
3751,Asian Stubtail,22.4495,114.3209
3752,Asian Stubtail,22.4495,114.3209
3753,Asian Stubtail,22.4495,114.3209
3754,Asian Stubtail,22.4495,114.3209
3755,Asian Stubtail,22.4495,114.3209
3756,Asian Stubtail,22.4495,114.3209
3757,Asian Stubtail,22.4495,114.3209
3758,Asian Stubtail,22.4495,114.3209
3759,Asian Stubtail,22.4495,114.3209
3760,Asian Stubtail,22.4495,114.3209
3761,Asian Stubtail,22.4495,114.3209
3762,Asian Stubtail,29.3689,113.9922
3763,Asian Stubtail,18.7468,108.85
3764,Asian Stubtail,20.8282,110.23
3765,Asian Stubtail,22.4495,114.3209
3766,Asian Stubtail,22.4495,114.3209
3767,Asian Stubtail,22.4495,114.3209
3768,Asian Stubtail,22.4495,114.3209
3769,Asian Stubtail,20.8282,110.23
3770,Asian Stubtail,20.8282,110.23
3771,Asian Stubtail,45.4017,127.6617
3772,Asian Stubtail,30.206,121.033
3812,Black-throated Bushtit,31.1741,121.4214
3813,Black-throated Bushtit,31.251,121.4409
3814,Black-throated Bushtit,31.253,121.4362
3815,Black-throated Bushtit,30.8646,121.7081
3816,Black-throated Bushtit,31.5227,121.9002
3817,Black-throated Bushtit,30.8646,121.7081
3818,Black-throated Bushtit,30.8646,121.7081
3819,Black-throated Bushtit,30.8646,121.7081
3820,Black-throated Bushtit,30.2444,102.7716
3821,Black-throated Bushtit,31.1741,121.4214
3822,Black-throated Bushtit,31.1741,121.4214
3823,Black-throated Bushtit,31.253,121.4362
3824,Black-throated Bushtit,30.8646,121.7081
3825,Black-throated Bushtit,31.8371,117.2694
3826,Black-throated Bushtit,31.8384,117.1761
3827,Black-throated Bushtit,26.8834,100.2334
3828,Black-throated Bushtit,26.8834,100.2334
3829,Black-throated Bushtit,26.3644,117.473
3830,Black-throated Bushtit,27.0078,117.0754
3831,Black-throated Bushtit,30.9892,103.6387
3832,Black-throated Bushtit,30.9892,103.6387
3833,Black-throated Bushtit,33.594,107.581
3834,Black-throated Bushtit,24.9745,102.6257
3835,Black-throated Bushtit,27.0258,117.0827
3836,Black-throated Bushtit,33.6451,107.8034
3837,Black-throated Bushtit,33.6451,107.8034
3838,Black-throated Bushtit,29.2481,117.8618
3839,Black-throated Bushtit,30.1042,118.8847
3840,Black-throated Bushtit,31.9165,114.2253
3865,Buff-barred Warbler,30.8967,102.982
3866,Buff-barred Warbler,25.6388,100.0395
3867,Buff-barred Warbler,33.0448,103.7231
3869,Buff-barred Warbler,29.6987,102.9542
3870,Buff-barred Warbler,25.6768,100.1404
3871,Buff-barred Warbler,25.6768,100.1404
3872,Buff-barred Warbler,25.6768,100.1404
3873,Buff-barred Warbler,32.785,96.6473
3874,Buff-barred Warbler,33.0467,103.721
3875,Buff-barred Warbler,29.5466,103.3378
3876,Buff-barred Warbler,29.8496,102.2586
3877,Buff-barred Warbler,30.9842,102.8496
3878,Buff-barred Warbler,30.9108,102.8947
3879,Buff-barred Warbler,31.7179,102.2881
3880,Buff-barred Warbler,31.7179,102.2881
3881,Buff-barred Warbler,31.7179,102.2881
3882,Buff-barred Warbler,31.8789,96.5509
3883,Buff-barred Warbler,31.8789,96.5509
3884,Buff-barred Warbler,36.8594,101.9744
3885,Buff-barred Warbler,30.894,102.989
3886,Buff-barred Warbler,30.894,102.989
3887,Buff-barred Warbler,36.8594,101.9744
3888,Buff-barred Warbler,33.2,103.9
3889,Buff-barred Warbler,32.32,96.28
